14004	4 May 15	10:00:00	1	0	0	0	0	0	0	0	0	2	0	1	1	0	2	0	1	1	1	2	1	1	2	1	4	0	1	0	2	1	0	1	0	2	0	7	1	3	0
14005	4 May 15	10:01:00	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	1	2	0	1	3	1	5	2	4	0	1	0	3	1	0	1	0	1	0	2	1	0	0
14006	4 May 15	10:02:00	1	0	0	0	0	0	1	0	2	3	0	2	1	2	3	2	0	2	1	1	0	1	3	2	2	0	2	0	3	2	1	2	0	1	0	1	1	4	2
14007	4 May 15	10:03:00	1	0	0	0	0	0	1	0	4	2	0	2	0	0	3	2	0	0	1	1	2	1	0	0	2	0	0	4	2	2	1	2	1	2	0	0	3	5	0
14008	4 May 15	10:04:00	1	0	0	0	0	0	1	0	3	2	0	1	0	1	4	0	0	0	0	2	0	0	0	2	0	1	5	0	1	0	0	2	1	3	3	0	3	4	9
14009	4 May 15	10:05:00	1	0	0	0	0	0	1	1	1	2	0	1	2	0	0	1	0	4	2	3	0	2	0	3	0	3	3	0	2	0	0	2	3	2	0	0	3	5	0
14010	4 May 15	10:06:00	1	0	0	0	0	0	1	0	4	3	0	2	2	0	3	1	2	0	0	2	0	0	2	1	0	2	2	3	4	6	2	3	1	3	0	0	2	3	0
14011	4 May 15	10:07:00	1	0	0	0	0	0	1	0	2	3	3	2	1	0	5	0	0	1	2	3	2	1	3	4	3	0	2	0	0	0	1	3	1	3	0	4	3	0	0
14012	4 May 15	10:08:00	1	0	0	0	0	0	1	0	5	2	0	0	3	0	3	0	0	6	0	4	2	0	3	1	1	3	4	2	4	1	11	0	1	3	0	5	3	0	0
14013	4 May 15	10:09:00	1	0	0	0	0	0	1	0	5	2	0	2	0	0	4	3	9	2	0	3	4	3	4	3	2	1	2	2	2	1	0	4	0	0	1	4	3	0	0
14014	4 May 15	10:10:00	1	0	0	0	0	0	1	0	3	3	0	1	2	4	3	2	0	4	0	3	1	1	4	3	1	0	0	2	2	2	0	2	2	4	3	3	4	1	3
14015	4 May 15	10:11:00	1	0	0	0	0	0	1	0	2	3	0	2	1	1	3	2	0	4	0	2	1	4	4	1	0	0	3	1	2	2	0	3	1	2	3	3	4	2	0
14016	4 May 15	10:12:00	1	0	0	0	0	0	1	1	3	2	2	2	1	0	1	1	0	6	1	3	2	1	2	2	1	1	3	0	3	3	0	3	1	2	3	4	2	1	0
14017	4 May 15	10:13:00	1	0	0	0	0	0	1	1	0	2	2	1	0	0	3	0	0	4	1	4	2	0	3	3	0	1	4	1	3	4	0	2	2	1	0	3	4	3	0
14018	4 May 15	10:14:00	1	0	0	0	0	0	1	0	4	2	0	1	2	0	3	2	0	4	0	1	1	1	3	1	1	1	3	18	2	4	0	1	2	2	0	4	2	6	0
14019	4 May 15	10:15:00	1	0	0	0	0	0	1	0	4	2	0	1	1	0	2	2	0	5	0	2	1	2	2	3	2	1	3	15	2	3	0	3	1	3	2	4	4	5	0
