14095	31 Jul 15	10:00:00	1	0	0	0	0	0	0	0	3	0	0	0	3	0	0	2	3	6	3	4	0	1	1	0	1	0	4	2	0	2	2	0	0	1	4	4	4	3	1
14096	31 Jul 15	10:01:00	1	0	0	0	0	0	1	5	3	0	3	2	1	1	1	2	3	3	1	2	5	4	3	0	1	0	4	4	2	2	4	0	2	1	1	2	2	3	2
14097	31 Jul 15	10:02:00	1	0	0	0	0	0	1	3	2	3	7	3	4	4	9	4	3	4	4	5	2	2	9	0	0	3	3	0	0	0	0	0	0	0	4	1	0	0	0
14098	31 Jul 15	10:03:00	1	0	0	0	0	0	1	4	1	0	8	7	3	0	2	3	2	5	5	3	5	4	4	0	0	3	2	0	1	1	1	0	0	1	0	3	0	0	0
14099	31 Jul 15	10:04:00	1	0	0	0	0	0	1	2	2	0	13	0	3	5	0	3	2	2	3	1	5	2	2	2	0	4	1	0	1	2	1	0	0	1	0	1	2	0	0
14100	31 Jul 15	10:05:00	1	0	0	0	0	0	1	7	3	0	12	5	4	2	8	2	4	3	4	1	2	2	0	3	0	4	3	0	1	0	0	1	0	0	0	1	0	0	0
14101	31 Jul 15	10:06:00	1	0	0	0	0	0	1	6	1	0	4	4	2	0	3	1	2	4	4	4	4	0	4	5	0	4	0	0	2	0	0	0	0	0	0	2	1	0	1
14102	31 Jul 15	10:07:00	1	0	0	0	0	0	1	1	6	0	3	3	3	1	2	8	6	5	4	4	4	1	3	5	0	2	1	0	3	0	1	0	0	2	3	3	0	1	1
14103	31 Jul 15	10:08:00	1	0	0	0	0	0	1	9	3	3	1	3	4	5	2	4	4	2	6	3	3	3	5	4	0	4	2	4	3	1	3	0	1	1	1	3	0	2	1
14104	31 Jul 15	10:09:00	1	0	0	0	0	0	1	4	8	0	3	5	5	2	5	2	5	8	3	3	4	6	7	2	0	5	2	0	4	1	1	0	0	1	0	4	0	2	1
14105	31 Jul 15	10:10:00	1	0	0	0	0	0	1	6	0	8	7	5	4	0	6	4	7	1	3	4	3	6	4	5	0	3	4	0	3	0	3	1	2	2	3	3	0	0	1
14106	31 Jul 15	10:11:00	1	0	0	0	0	0	1	4	5	0	5	3	3	6	2	2	5	3	6	4	3	3	4	1	0	2	0	0	3	0	4	0	3	1	0	3	0	0	2
14107	31 Jul 15	10:12:00	1	0	0	0	0	0	1	7	3	2	2	3	1	7	3	5	1	4	4	4	4	5	4	0	0	5	2	0	4	0	6	0	1	3	3	2	1	0	2
14108	31 Jul 15	10:13:00	1	0	0	0	0	0	1	6	8	6	2	4	2	6	3	2	0	4	7	5	3	5	3	1	0	4	3	0	2	0	2	0	3	4	5	4	1	0	2
14109	31 Jul 15	10:14:00	1	0	0	0	0	0	1	3	2	1	4	0	4	2	4	3	0	2	3	3	4	5	6	2	0	1	6	3	1	2	2	0	3	1	1	4	0	3	2
14110	31 Jul 15	10:15:00	1	0	0	0	0	0	1	3	4	2	3	4	1	5	5	3	0	3	4	4	4	4	4	3	0	4	2	3	5	1	2	0	3	1	1	3	2	0	1
14111	31 Jul 15	10:16:00	1	0	0	0	0	0	1	5	6	2	1	2	1	5	4	4	6	3	3	1	4	3	4	3	0	4	2	0	4	1	4	0	2	4	0	2	2	2	1
14112	31 Jul 15	10:17:00	1	0	0	0	0	0	1	3	2	7	5	2	4	4	6	3	2	2	3	3	4	6	6	5	0	4	3	0	3	2	2	0	2	3	4	3	2	1	2
14113	31 Jul 15	10:18:00	1	0	0	0	0	0	1	3	6	1	1	4	2	6	6	5	6	3	3	3	2	5	3	1	3	5	4	0	3	0	3	0	4	0	1	3	3	0	0
14114	31 Jul 15	10:19:00	1	0	0	0	0	0	1	3	3	5	5	5	3	5	5	4	6	2	5	2	3	4	6	3	0	4	2	2	2	4	3	0	3	6	8	3	6	2	1
14115	31 Jul 15	10:20:00	1	0	0	0	0	0	1	1	4	2	2	3	2	4	3	3	6	3	4	2	3	6	2	5	0	5	3	0	3	4	3	0	2	2	2	3	4	2	1
14116	31 Jul 15	10:21:00	1	0	0	0	0	0	1	3	1	5	3	3	2	4	2	3	8	3	4	3	3	3	3	2	0	2	5	0	3	4	1	0	2	3	1	3	3	2	3
14117	31 Jul 15	10:22:00	1	0	0	0	0	0	1	3	3	3	4	4	2	4	1	2	3	7	21	4	2	2	4	4	1	4	3	10	3	4	4	0	2	3	2	2	3	4	2
14118	31 Jul 15	10:23:00	1	0	0	0	0	0	1	2	3	7	2	4	4	2	5	5	4	4	3	1	3	2	3	3	1	2	2	0	3	2	2	0	2	4	3	1	1	4	1
14119	31 Jul 15	10:24:00	1	0	0	0	0	0	1	2	3	4	4	3	3	4	1	2	5	3	3	2	2	7	3	6	0	4	3	2	4	3	1	0	3	1	4	3	3	1	2
14120	31 Jul 15	10:25:00	1	0	0	0	0	0	1	3	1	2	3	2	5	3	8	6	4	2	3	3	3	2	2	3	0	2	2	1	4	2	3	0	3	2	3	3	4	6	0
14121	31 Jul 15	10:26:00	1	0	0	0	0	0	1	3	4	0	2	3	0	3	2	1	5	3	4	6	4	4	4	2	0	3	3	2	3	3	5	0	0	3	1	2	3	3	1
14122	31 Jul 15	10:27:00	1	0	0	0	0	0	1	2	4	2	1	1	5	8	3	3	3	3	6	3	1	2	4	2	0	2	0	0	2	3	2	0	2	2	4	3	3	3	1
14123	31 Jul 15	10:28:00	1	0	0	0	0	0	1	3	3	1	4	2	6	3	3	2	3	2	3	6	1	3	3	1	0	2	5	8	3	1	2	0	2	1	7	4	3	2	1
14124	31 Jul 15	10:29:00	1	0	0	0	0	0	1	3	3	0	3	2	2	4	3	3	3	5	3	2	3	3	6	2	0	2	1	1	2	3	5	0	0	3	1	2	2	3	2
14125	31 Jul 15	10:30:00	1	0	0	0	0	0	1	2	2	3	3	0	0	3	2	5	3	4	5	3	2	1	3	3	0	3	1	0	4	4	2	0	0	3	2	3	2	1	1
14126	31 Jul 15	10:31:00	1	0	0	0	0	0	1	1	3	3	4	2	3	1	5	5	8	3	4	3	0	3	1	4	0	5	5	0	3	4	2	0	0	1	1	5	1	3	1
14127	31 Jul 15	10:32:00	1	0	0	0	0	0	1	3	11	0	1	3	2	4	1	4	5	3	2	3	2	3	4	2	2	3	2	3	3	3	3	0	2	2	1	3	3	3	1
14128	31 Jul 15	10:33:00	1	0	0	0	0	0	1	0	3	1	3	1	4	1	4	5	5	5	3	1	4	1	6	2	3	3	2	0	5	1	5	0	2	1	3	2	2	2	2
14129	31 Jul 15	10:34:00	1	0	0	0	0	0	1	2	3	1	1	1	1	3	3	2	5	3	3	3	2	0	4	3	4	3	3	1	3	3	2	0	0	1	1	2	2	4	2
14130	31 Jul 15	10:35:00	1	0	0	0	0	0	1	2	2	1	3	3	6	3	3	2	9	4	1	1	3	2	3	2	1	1	4	0	4	1	4	0	3	1	4	2	1	2	4
14131	31 Jul 15	10:36:00	1	0	0	0	0	0	1	2	1	1	3	1	3	2	4	1	2	4	4	2	4	5	2	2	3	4	3	0	4	1	3	0	3	3	0	2	2	3	1
14132	31 Jul 15	10:37:00	1	0	0	0	0	0	1	0	3	2	5	2	1	1	2	1	2	3	3	3	1	10	4	3	3	4	2	4	4	2	2	0	2	1	2	2	9	4	1
14133	31 Jul 15	10:38:00	1	0	0	0	0	0	1	3	3	0	1	1	4	3	1	7	3	6	3	5	2	1	2	0	2	2	3	0	4	3	2	0	1	3	2	2	2	3	3
14134	31 Jul 15	10:39:00	1	0	0	0	0	0	1	3	5	0	3	3	2	3	2	3	1	3	4	2	3	4	4	5	1	4	3	0	2	4	2	0	2	3	4	2	3	1	0
14135	31 Jul 15	10:40:00	1	0	0	0	0	0	1	2	2	8	2	5	3	3	4	15	1	2	3	2	3	2	5	0	2	3	4	1	2	1	4	0	1	2	1	2	3	3	2
14136	31 Jul 15	10:41:00	1	0	0	0	0	0	1	3	3	1	2	5	2	2	4	1	4	3	4	2	3	3	3	3	3	3	4	5	4	2	4	0	3	2	2	4	3	2	1
14137	31 Jul 15	10:42:00	1	0	0	0	0	0	1	1	2	0	2	3	3	2	3	4	1	3	1	2	2	3	3	0	2	2	2	0	4	3	2	0	2	1	3	1	3	2	0
14138	31 Jul 15	10:43:00	1	0	0	0	0	0	1	3	4	3	3	3	5	3	4	3	3	0	5	2	4	1	4	2	3	2	2	0	3	2	2	0	2	3	3	1	6	2	6
14139	31 Jul 15	10:44:00	1	0	0	0	0	0	1	3	5	0	2	2	2	5	3	3	5	5	3	2	2	2	3	3	3	1	0	0	1	5	1	0	1	1	2	0	7	1	0
14140	31 Jul 15	10:45:00	1	0	0	0	0	0	1	2	3	0	0	0	3	2	2	4	6	3	3	3	3	0	2	3	1	3	2	0	2	0	2	0	0	1	0	5	4	3	1
14141	31 Jul 15	10:46:00	1	0	0	0	0	0	1	3	4	3	1	2	4	3	5	2	3	5	2	3	4	2	4	4	4	4	2	0	3	3	2	0	0	1	2	1	3	2	1
14142	31 Jul 15	10:47:00	1	0	0	0	0	0	1	3	4	0	4	2	1	6	4	3	3	5	3	3	1	4	2	3	2	2	1	0	0	2	3	0	1	2	1	2	3	2	0
14143	31 Jul 15	10:48:00	1	0	0	0	0	0	1	1	4	0	3	1	1	4	5	2	7	1	8	1	4	3	2	4	2	2	1	0	4	4	2	0	1	2	1	4	2	2	1
14144	31 Jul 15	10:49:00	1	0	0	0	0	0	1	4	4	0	0	2	3	5	5	3	2	3	12	6	2	2	4	0	2	4	2	0	3	1	3	0	4	2	3	0	5	1	0
14145	31 Jul 15	10:50:00	1	0	0	0	0	0	1	3	2	1	3	3	3	3	2	3	4	2	4	4	3	3	3	2	2	5	2	0	3	1	2	0	2	2	4	2	1	1	2
14146	31 Jul 15	10:51:00	1	0	0	0	0	0	1	0	3	2	4	2	2	7	5	3	2	4	4	4	2	1	3	3	5	2	2	0	1	1	3	0	1	1	4	4	3	2	1
14147	31 Jul 15	10:52:00	1	0	0	0	0	0	1	3	0	1	2	2	2	4	1	4	1	6	1	3	2	1	2	1	1	4	5	4	2	2	2	0	2	2	0	2	1	2	2
14148	31 Jul 15	10:53:00	1	0	0	0	0	0	1	1	3	3	2	2	7	3	5	2	3	6	5	4	1	0	3	3	4	3	3	0	4	2	1	0	0	3	0	3	4	4	0
14149	31 Jul 15	10:54:00	1	0	0	0	0	0	1	0	4	1	3	5	2	2	7	1	4	5	3	4	2	2	4	5	2	3	3	0	3	2	2	0	0	0	1	3	4	3	0
14150	31 Jul 15	10:55:00	1	0	0	0	0	0	1	0	3	0	4	2	4	1	5	2	2	3	5	2	3	2	3	3	2	3	2	5	5	1	3	0	1	2	2	4	2	1	2
14151	31 Jul 15	10:56:00	1	0	0	0	0	0	1	0	3	0	3	3	3	3	6	4	3	4	4	3	3	3	3	2	2	6	3	2	2	4	3	0	1	8	3	2	4	3	1
14152	31 Jul 15	10:57:00	1	0	0	0	0	0	1	0	1	0	2	3	2	4	4	4	1	2	3	3	2	4	1	5	2	2	3	0	3	1	2	0	2	2	1	1	0	1	4
14153	31 Jul 15	10:58:00	1	0	0	0	0	0	1	0	2	0	4	1	4	0	3	4	1	3	4	0	3	3	3	4	2	2	4	0	5	1	4	0	0	1	3	1	2	1	2
14154	31 Jul 15	10:59:00	1	0	0	0	0	0	1	0	2	0	13	5	6	8	6	2	2	3	3	1	0	1	2	0	1	1	4	1	2	2	3	0	2	3	1	2	1	3	1
14155	31 Jul 15	11:00:00	1	0	0	0	0	0	1	0	2	2	4	3	4	1	3	3	5	3	3	3	3	3	4	2	1	4	1	3	3	1	3	0	0	1	0	0	2	4	2
14156	31 Jul 15	11:01:00	1	0	0	0	0	0	1	0	5	2	3	4	5	2	5	4	3	3	4	3	2	5	3	3	2	3	4	0	3	2	4	0	0	2	2	2	2	3	2
14157	31 Jul 15	11:02:00	1	0	0	0	0	0	1	0	3	0	4	11	6	3	3	1	2	1	4	8	2	1	2	2	2	3	0	0	2	1	3	0	1	2	3	2	0	4	2
14158	31 Jul 15	11:03:00	1	0	0	0	0	0	1	0	6	3	4	2	3	2	5	2	2	5	3	3	0	4	2	2	2	3	3	0	3	1	1	0	1	2	3	2	0	0	2
14159	31 Jul 15	11:04:00	1	0	0	0	0	0	1	2	3	0	0	4	3	1	2	4	2	3	6	4	3	2	1	2	2	3	1	0	3	1	3	0	0	4	5	3	3	2	1
14160	31 Jul 15	11:05:00	1	0	0	0	0	0	1	3	3	0	4	0	4	0	2	1	2	4	3	5	2	1	3	2	1	4	1	0	3	2	3	0	0	0	2	2	2	2	1
14161	31 Jul 15	11:06:00	1	0	0	0	0	0	1	4	10	0	1	2	1	0	3	2	4	3	0	7	1	2	1	4	2	5	2	0	2	2	3	0	0	0	4	2	2	5	1
14162	31 Jul 15	11:07:00	1	0	0	0	0	0	1	2	3	0	2	3	3	1	3	2	1	4	3	4	4	4	4	3	2	4	3	0	2	2	4	0	1	0	2	3	2	1	0
14163	31 Jul 15	11:08:00	1	0	0	0	0	0	1	2	5	0	0	3	3	5	1	0	1	1	1	3	0	2	6	2	2	4	3	3	1	2	3	0	1	0	4	2	2	0	0
14164	31 Jul 15	11:09:00	1	0	0	0	0	0	1	2	0	0	0	1	5	2	3	2	4	3	0	3	3	2	4	2	1	4	2	0	3	2	3	0	1	4	1	3	2	0	1
14165	31 Jul 15	11:10:00	1	0	0	0	0	0	1	3	1	0	6	0	4	0	2	0	2	4	3	2	3	0	3	5	0	3	1	0	2	2	5	0	0	1	2	2	2	1	1
14166	31 Jul 15	11:11:00	1	0	0	0	0	0	1	1	5	0	5	3	0	2	2	4	1	3	3	1	1	0	2	2	2	1	2	2	3	2	1	0	0	2	4	1	3	2	1
14167	31 Jul 15	11:12:00	1	0	0	0	0	0	1	4	6	0	3	2	0	2	4	4	2	4	3	5	2	0	4	2	2	2	3	1	2	2	2	0	0	3	1	0	3	3	3
14168	31 Jul 15	11:13:00	1	0	0	0	0	0	1	3	4	0	3	3	0	1	2	3	1	2	3	1	1	0	1	1	2	3	1	2	3	1	1	0	2	2	2	2	0	0	3
