12655	30 Jul 15	10:00:00	1	0	0	0	0	0	0	0	0	0	1	19	0	2	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	2	0	9	0	4	0	0	0	2	0
12656	30 Jul 15	10:01:00	1	0	0	0	0	0	1	0	0	1	3	2	0	4	0	0	0	1	5	1	0	0	1	2	0	0	1	0	2	6	0	13	0	1	0	0	0	4	1
12657	30 Jul 15	10:02:00	1	0	0	0	0	0	1	0	0	2	3	2	1	2	2	0	1	0	0	1	0	2	2	1	2	0	2	0	4	4	1	2	3	4	0	1	0	4	1
12658	30 Jul 15	10:03:00	1	0	0	0	0	0	1	0	3	3	1	0	1	2	4	0	2	1	0	1	0	3	2	0	0	0	4	0	1	0	2	5	2	5	0	0	0	1	1
12659	30 Jul 15	10:04:00	1	0	0	0	0	0	1	0	0	1	9	3	0	4	6	0	2	0	0	2	0	2	2	0	0	0	4	2	4	2	4	2	6	3	0	1	0	1	3
12660	30 Jul 15	10:05:00	1	0	0	0	0	0	1	0	0	2	0	3	4	3	6	0	2	3	0	0	0	4	2	4	0	0	1	0	7	0	3	1	6	4	0	2	0	6	4
12661	30 Jul 15	10:06:00	1	0	0	0	0	0	1	0	0	2	2	3	2	3	6	0	3	2	0	0	0	2	3	0	0	0	2	1	4	2	2	1	2	2	1	2	0	1	4
12662	30 Jul 15	10:07:00	1	0	0	0	0	0	1	0	0	5	4	0	0	3	2	0	2	2	0	0	0	3	2	0	0	0	1	2	2	1	3	2	4	5	1	1	0	2	7
12663	30 Jul 15	10:08:00	1	0	0	0	0	0	1	0	0	2	2	2	3	4	2	0	4	3	2	0	0	3	0	2	0	0	2	1	5	1	2	1	3	4	2	2	0	22	2
12664	30 Jul 15	10:09:00	1	0	0	0	0	0	1	0	0	1	1	3	4	4	4	0	4	1	0	6	0	3	3	2	0	0	2	1	2	1	2	3	3	4	0	3	0	2	3
12665	30 Jul 15	10:10:00	1	0	0	0	0	0	1	0	2	3	4	0	5	0	4	0	1	2	0	0	0	2	4	0	1	0	2	1	3	7	3	1	2	7	0	1	0	2	1
12666	30 Jul 15	10:11:00	1	0	0	0	0	0	1	0	1	2	3	0	0	11	4	0	2	2	0	0	0	2	2	0	1	0	3	0	0	1	3	2	4	2	0	0	0	2	4
12667	30 Jul 15	10:12:00	1	0	0	0	0	0	1	0	1	2	4	0	3	2	2	0	3	2	0	2	0	4	3	0	0	0	3	1	1	1	2	2	2	2	0	1	0	0	2
12668	30 Jul 15	10:13:00	1	0	0	0	0	0	1	0	0	2	3	2	6	9	3	0	2	3	4	2	0	3	0	2	0	0	0	1	1	0	3	2	0	5	2	1	0	2	3
12669	30 Jul 15	10:14:00	1	0	0	0	0	0	1	0	2	0	4	0	2	0	3	0	1	1	0	5	0	0	3	0	2	0	0	0	5	0	3	5	2	0	0	2	0	1	2
12670	30 Jul 15	10:15:00	1	0	0	0	0	0	1	0	0	2	3	5	2	2	6	0	2	1	0	5	0	0	1	1	0	0	0	0	1	0	2	2	2	3	1	0	0	1	2
12671	30 Jul 15	10:16:00	1	0	0	0	0	0	1	0	0	4	1	4	5	0	4	0	4	1	4	4	0	3	2	0	0	0	2	0	0	2	2	2	0	5	1	4	0	1	4
12672	30 Jul 15	10:17:00	1	0	0	0	0	0	1	0	0	5	0	3	4	0	6	0	0	4	0	1	0	3	2	4	1	0	1	1	1	3	2	1	1	4	0	1	0	2	4
12673	30 Jul 15	10:18:00	1	0	0	0	0	0	1	0	0	2	2	2	0	0	3	0	1	1	0	4	1	0	2	1	1	0	3	1	3	2	2	1	1	4	0	1	0	2	2
12674	30 Jul 15	10:19:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12675	30 Jul 15	10:20:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12676	30 Jul 15	10:21:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12677	30 Jul 15	10:22:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12678	30 Jul 15	10:23:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12679	30 Jul 15	10:24:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12680	30 Jul 15	10:25:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12681	30 Jul 15	10:26:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12682	30 Jul 15	10:27:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12683	30 Jul 15	10:28:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12684	30 Jul 15	10:29:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12685	30 Jul 15	10:30:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12686	30 Jul 15	10:31:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12687	30 Jul 15	10:32:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12688	30 Jul 15	10:33:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12689	30 Jul 15	10:34:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12690	30 Jul 15	10:35:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12691	30 Jul 15	10:36:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12692	30 Jul 15	10:37:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12693	30 Jul 15	10:38:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12694	30 Jul 15	10:39:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12695	30 Jul 15	10:40:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12696	30 Jul 15	10:41:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12697	30 Jul 15	10:42:00	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
